marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	52004451	R2EAZSIA1WG7S9	B001FVQAPW	89754020	Myth and Christianity: An Inquiry into the Possibility of Religion without Myth	Books	5	3	3	N	N	A "SEMI-DIALOGUE" BETWEEN TWO TOWERING 20TH CENTURY INTELLECTUAL FIGURES	Rudolf Bultmann (1884-1976) was a German theologian and professor of New Testament at the University of Marburg. He was the author of many influential books, such as [[ASIN:1565630416 The History of the Synoptic Tradition]], [[ASIN:0684143909 Jesus and the Word]], etc. Karl Jaspers (1883-1969) was a German psychiatrist and existentialist philosopher, who wrote many important books such as [[ASIN:B000S6THQE Reasons and Existenz]][[ASIN:0812210107 Philosophy of Existence]], [[ASIN:0300097352 Way to Wisdom: An Introduction to Philosophy]], [[ASIN:B0007EW69C Man in the modern age]], [[ASIN:0226394859 Future of Mankind]], etc.<br /><br />The translator notes, \\"The essay 'Myth and Religion' by Dr. Jaspers ... was later published (in 1953)... Bultmann's reply first appeared (in 1954)... Dr. Jaspers' rejoinder was first published in an open letter...\\"<br /><br />Jaspers argues, \\"It we forget that myth is also a code language, a cipher, it loses all reference to transcendence, it becomes mere tangible presence.\\" (Pg. 14) He suggests that Bultmann \\"alternates between empirical, philological exegesis and a theological appropriation of religion. The two opposing goals, which are the historical investigation of religion and the primary comprehension of faith, do not add up to a convincing statement, but rather collapse for lack of tension and clarity.\\" (Pg. 28)<br /><br />Bultmann replied, \\"(Jaspers) is as convinced as I am that a corpse cannot come back to life or rise from the grave, that there are no demons and no magic causality. But how am I, in my capacity as pastor, to explain, in my sermons and classes, texts dealing with the Resurrection of Jesus in the flesh, with demons, or with magic causality? And how am I, in my capacity as theological scholar, to guide the pastor in his task by my interpretation?... When (Jaspers) says that the redemptive history... must 'be tested existentially and judged on the basis of ... the truth that arises from it in the reality of life,' I can only reply to such a vague statement by the question, 'Well, how is this done?'\\" (Pg. 60-61)<br /><br />Jaspers then asserts in his own reply, \\"you do not go far enough... I assay the differences between us in terms of the opposition between liberalism and orthodoxy, and I conclude that your position can be defined as orthodox. The actual meaning of my lecture, however, was to asert the rights of philosophy.\\" (Pg. 72) He concludes, \\"The greatness of Protestantism... achieves reality only in exceptional individuals... who translate into action the great moral earnestness... inherent in this faith... I see hope in the liberal faith... which as such is capable of transforming the Biblical faith in all its manifestations.\\" (Pg. 114-115)<br /><br />Although one suspects that the two protagonists are often missing the other's point, this still a fascinating interplay between these two thinkers.a vague statement by the question, 'Well, how is this done?'\\" (Pg. 60-61)    Jaspers then asserts in his own reply, \\"you do not go far enough... I assay the differences between us in terms of the opposition between liberalism and orthodoxy, and I conclude that your position can be defined as orthodox. The actual meaning of my lecture, however, was to asert the rights of philosophy.\\" (Pg. 72) He concludes, \\"The greatness of Protestantism... achieves reality only in exceptional individuals... who translate into action the great moral earnestness... inherent in this faith... I see hope in the liberal faith... which as such is capable of transforming the Biblical faith in all its manifestations.\\" (Pg. 114-115)    Although one suspects that the two protagonists are often missing the other's point, this still a fascinating interplay between these two thinkers.	2012-05-03
US	46733663	R2V6ECXKB9OO2F	1935429329	433974389	Fairy Tail, Vol. 13	Books	5	0	1	N	Y	fairy tail vol 13	I really enjoyed this book, it was pretty funny and I could not stop laughing except for the serious parts.	2012-05-03
US	46733663	R3HDJO6YHZCNI	0345514572	103665193	Fairy Tail, Vol. 10	Books	4	0	0	N	Y	fairy tail vol 10	I really liked this book. Not as much as the ninth, but it was still pretty good.<br />I would recommend this book if you liked the ninth one.	2012-05-03
US	37969994	R3VT5S4D4YAOZ7	1564778037	584531403	The Little Box of Socks	Books	5	2	2	N	Y	A 'Must Have' for Avid Sock Knitters	I came across this wonderful little box of sock patterns while visiting a friend a couple of months ago, and I couldn't put it down!  I always have a pair of socks (or 2) on my needles, and the patterns in The Little Box of Socks offer a ton of inspiration, along with some new techniques for heels, etc.  I highly recommend it to anybody who is tired of knitting the self-striping socks and calling them 'good enough'.  The socks knitted from these patterns rank right up there with those offered in expensive boutique stores!	2012-05-03
US	20710781	R18M4J4J16I974	0756931878	92548451	Crispin: The Cross of Lead (Crispin (Paperback))	Books	5	1	1	N	N	A Medieval Thriller for Kids	\\"The day after my mother died, the priest and I wrapped her body in a gray shroud and carried her to the village church.  Our burden was not great.  In life she had been a small woman with little strength.  Death made her even less.\\"<br /><br />Crispin is a 13 year-old boy living the life of a poor farmer in medieval England when his mother dies, but that is only the beginning of Crispin's troubles.  When Crispin is accused of a theft he didn't commit, and his mentor, Father Quinel, is murdered, Crispin, who doesn't know his own name, is not only on the run, he's on a quest to find out why he's been framed for a crime he didn't commit. The mystery revolves around his name, as you might have guessed, and the cross he bears, literally.<br /><br />Avi masterfully melds a coming-of-age story with a historical thriller.  He perfectly balances the painting  of a  realistic historical setting with a mystery that keeps the reader turning pages.  I've used this novel to help children who weren't motivated to read fall in love with books. It's worked almost every time! 5 Stars<br /><br />Review written by Andrea Cefalo, author of The Fairytale Keeper series and Senior Editor at Obelisk Historical Fiction Review	2012-05-03
US	17547582	R2B2LH1DTFELNM	1575252376	282983945	The Ultimate Audition Book for Teens 2: 111 One-Minute Monologues (Young Actors Series)	Books	3	0	0	N	N	Like it	I like this book.  It's not the most creative or varied, but it is a mainstay in my collection.  Though it's not my absolute favorite, it is good addition to my monologue library.	2012-05-03
US	52520492	R39FJIUAHTY9MS	1606995030	975857806	The Big Town	Books	5	2	2	N	Y	Rich, Evocative, Exciting.	The Big Town is a tremendously satisfying conclusion to Monte Schulz's epic trilogy of 1920's America. Harry Hennesey is our everyman, struggling to survive in a big hard town. But Harry is complex and unique, for he struggles with Chicago and also with himself. Harry's passion for women threatens not only his young family but also his work and his life. What makes Harry unique is his inner awareness of his weakness. He's a good man at center, he knows what he should be doing, he knows how far from that he is, and that pain informs every choice he makes.<br /><br />Harry's problems are brought to crisis when he meets a young girl, a girl who will ignite both his romantic interest and his protective instincts. Wondering which side of Harry will win the day creates the driving tension, set against the backdrop of a Chicago ruled both by the Mafia and by the superrich. Harry and Pearl are caught up in the danger and chaos of both. And what none of these characters can know is that Black Friday is dead ahead. We can only wonder if Harry will choose his new love, Pearl, or his distant and waiting family. What will win, the inner self he fears, or the man he yearns to be?<br /><br />What Schulz has achieved with this trilogy is an exploration of the dual nature of the human soul. Are we animal or angel? In This Side of Jordan we met those who would follow their animal side. They want and they get-- at any cost. In The Last Rose of Summer we met those who serve duty and love-- who wait. And here we have the blending of both, not only in one book, but in two characters. Harry, who is a man who seems to serve his family, his business, his responsibilities, and is torn by his desires, and Pearl, who is apparently a good-time girl but is secretly carrying a tremendous burden of responsibility to the last of her family. These two damaged people meet and find their way toward becoming whole.<br /><br />This novel speaks to what we all seek:  an answer to who we are. Are we the sum of all we do, good or bad? Can we pick and choose? Finally, can we become the people we hope to be? I think, with this book, we have reason for optimism. This isn't a sugar-coated lesson here. This is a book that shows you Chicago as it was, and human beings as they are. The writing and voice are as good as they get. A beautifully-crafted, epic and important book. I hope to see this trilogy in a single volume soon.um of all we do, good or bad? Can we pick and choose? Finally, can we become the people we hope to be? I think, with this book, we have reason for optimism. This isn't a sugar-coated lesson here. This is a book that shows you Chicago as it was, and human beings as they are. The writing and voice are as good as they get. A beautifully-crafted, epic and important book. I hope to see this trilogy in a single volume soon.	2012-05-03
US	52914001	R3TG1KR0IXNJVS	047088133X	21327307	Selling to the Government: What It Takes to Compete and Win in the World's Largest Market	Books	5	0	0	N	Y	A solution to red tape	If you are exploring the possibility of selling your products or services to the Government you MUST read this book. It will guide you through the different stages of selling, from business development all the way through the different acquisitions vehicles, and even touch on how to leverage social media. This book will save you time (years), money, and mistakes, even if you are already selling to Global One (the Government).<br /><br />Memorable quote in the book: \\"The Lord's player contains 56 words; the Gettysburg Address, 266 words; the Ten Commandments, 297 words, the preamble to the Declaration of Independence, 300 words. The U.S. government specification describing a chocolate chip cookie? It contains 25,600 words\\"	2012-05-03
US	27466063	R27IUFAJFKBXAD	0307157857	947935231	Richard Scarry's Cars and Trucks and Things That Go	Books	5	0	0	N	N	Best Toddler Boy Picture Book	My son has adored this book since he could sit up and look at the pictures. He is almost 2 now and will ask for it by name. The scenes unfold page after page, and you never know what the characters might encounter next! If you have a little one I ABSOLUTELY reccommend you own a Richard Scarry picture book. They are timeless, fun and creative. You can literally retell the book in a 1,000 different ways and engage your child by asking him about colors, objects, animals, shapes, etc. that are in the book.	2012-05-03
US	24254564	R10I76S3XR0UKC	B0007EM4JO	538090680	We thought we heard the angels sing;: The complete epic story of the ordeal and rescue of those who were with Eddie Rickenbacker on the plane lost in the Pacific,	Books	4	9	9	N	N	we thought we heard the angels sing	My father kept asking me to read this book. He said, \\"You will like it. My cousin wrote it.\\"  Reluctantly, I finally said ok. I did not want to hurt his feeling. I dont like war stories so for me it started slow, but once I really got in to it, I couldn't stop reading it. I was shocked how much I liked this book.  There were surprises on each page and I loved the suspense. I don't like figuring out what is going to happen next before I read it. It is a small book and easy to read. Even my 11 year old granddaughter read it quickly.	2012-05-03
US	10099367	R3V1IE7PAG8P35	1608870634	417848940	Diablo III: Book of Cain	Books	5	1	1	N	Y	A must have.	The best book I have ever own, the detail in the cover is shocking, I'm really happy with it. I totally recommend buying it, not only because of it's content but, because of the significant value in our generation.	2012-05-03
US	34802175	R3SIAVXA5OWKRK	1565079094	817353793	Celebrating Our Family Through the Seasons: Creating Memories to Last a Lifetime	Books	5	0	0	N	Y	A beautiful memento for your family	This is a beautiful book with places for you to personalize it.  It has lovely drawings and was well thought out.  I would recommend it to anyone who is looking to create a keepsake.  It really is an easy was to make a \\"snapshot\\" of your family for a year's time.	2012-05-03
US	52978967	R1363VA3TPNLVB	0670022969	432940103	American Nations: A History of the Eleven Rival Regional Cultures of North America	Books	5	370	388	N	Y	Like scales falling from my eyes	Colin Woodard has written the story of North America that should be taught in school in place of the simplified, sanitized, nearly fictional versions created, like all national histories, for the purpose of welding disparate peoples into a single nation by convincing them they all share a common history.  I just got it back from loaning to a friend and re-read it.  Like other reviewers here I had read Joel Garreau's \\"Nine Nations\\" in the 1980s and more recently Kevin Phillips' \\"The Cousins Wars\\" and Dante Chinni's \\"Patchwork Nation\\".  They were full of interesting information, but Nine Nations and Patchwork Nation didn't address the origins or persistence of the notable regional differences among North Americans.  I think Woodard's main thesis is that these regional cultures left their marks so deeply that we are no longer consciously aware of them, and should be.  My experience living and working in several of these \\"nations\\" indicates that the regional differences do persist, though national media and advertising have masked them.<br /><br />Reading \\"American Nations\\" I felt the pieces falling into place.  I am undecided on the question of just how valid the thesis of eleven rival nations is as political science, but it makes for a fine explication of our history.  And as cultural anthropology it provides the same level of explanatory power for understanding our cultural differences that the theory of evolution provided for understanding biology, or that the theory of plate tectonics did for understanding planetary-scale geologic processes.  Just as those two sciences could not advance beyond the observational phase without a theoretical framework, this third dimension of historical immigration patterns transforms a two-dimensional hodgepodge of cultural observations into a meaningful three-dimensional portrait far more illuminating than the usual North-South analysis.<br /><br />The map on the \\"American Nations\\" cover showed me that I grew up roughly where the Deep South, Appalachia, and El Norte meet in eastern Texas.  We said we were \\"Scotch-Irish\\" but seemed to have no knowledge of or interest in how we came to be there, nor did I ever know anyone who was aware that there were early Spanish missions in the pine woods of East Texas or that there had been a large Cherokee village not four miles from my home.  Later I learned that my own family had entered the U.S. in South Carolina from Barbados in the 1680s; little is known about them except that they were poor whites, so now we know there is a good chance they were indentured servants to Barbadian slave lords.  How many Americans know the Deep South was founded at Charleston by migrants from Barbados?  I never did. I had always lumped Tidewater, Appalachia, and the Deep South as \\"the South\\", but distinguishing them by origin explains a lot.<br /><br />Now I have some insight into features of my county that have puzzled me for decades: why the tiny community where I attended school in the 1950s and 60s was clustered around its original plantation house, Cumberland Presbyterian church, and cotton fields (it was founded by a slave-holding family from Savannah, Georgia in the 1840s or 50s); why my neighbors had such casual contempt for blacks, Jews, Mexicans, Indians, Catholics, Chinese, and all other foreigners; why Ku Klux Klan actions were still fresh in older folks' memories; why blacks lived either in their own parts of town literally across the tracks or entirely separately in their own towns or isolated communities tucked away in the woods; why my parents were so puzzled that \\"our Negroes\\" seemed dissatisfied with our hand-me-down clothes and an occasional pig (I recall puzzled discussions of \\"What do they want?\\" implying lack of gratitude); why some neighbors said \\"Bide a wee\\" for \\"stay a while\\" or occasionally exclaimed \\"Gott in himmel!\\" but otherwise spoke in Texas drawl; why hillfolk in remote cabins in the woods practiced subsistence hunting using antique Springfield and Henry rifles, had a near-religious devotion to one-shot kills and complete disregard for hunting season and licenses, and distilled their own liquor (Appalachians for sure!); why there was a deeply ingrained presumption that gentlemen rode horses and peasants walked, so any poor farmer that came into oil money bought horses immediately (Deep South cavaliers influence); why there was hardly any familiarity with or emphasis on attending college, and disdain for the (rare) \\"know it all college boy\\" (Appalachian ignorance and apathy influenced by Deep South resistance to education for the masses); why employers referred to employees as \\"hands\\"; why our relatives in far southwest Texas seemed to us to live in a different country (they did - El Norte), while relatives in Tennessee and business associates in Mississippi seemed to come from an earlier and more violent time; why Cajuns in south Louisiana and southeast Texas seemed like such an anomaly in the Deep South in their Catholicism and complete disregard of racial boundaries (New France egalitarianism); maybe even why some blacks in East Texas practiced a strange mixture of Southern Baptist services and voodoo lore - one local black church was even named the Voodoo Baptist Church, and the pastor roamed the area on foot wearing an animal skin cape and carrying a long shepherd's staff (West Africa via the West Indies). Does any of this sound like growing up in Michigan?  Have you lived in a state with a state religion?  Texas has one, best characterized as southernbaptistfootball. Recognition that the region is essentially Appalachia with a strong Deep Southern influence and only faint traces of Spanish and Indian influence remaining provides the key to unlock all those scattered observations made as an ignorant but curious youth.<br /><br />Knowing the origins of Yankeedom, the Midlands, Tidewater, and the cavalier South even sheds light on why North Dakotans and Minnesotans, coastal Northern Californians, Oregonians, Washingtonians, and my in-laws in Evanston, Illinois are so similar to New England Yankees, while my prospective in-laws in northern Virginia were deeply interested in our \\"bloodlines\\".<br /><br />Appalachia and the Deep South were of particular interest to me, but the story of the founding and migrations of El Norte, New England, New Netherland, New France, the Midlands, Tidewater, the Far West, the Left Coast, and more recently the founding of the Canadian First Nation are completely fascinating and illuminating, and leave me embarrassed at how much is new to me.  (Woodard could've made it an even dozen by including New Sweden, a Swedish colony along the Delaware River in parts of Delaware, New Jersey, and Pennsylvania from 1638 to 1655!  I guess it didn't leave enough of a cultural mark.)<br /><br />Lastly, I did not think Woodard unfairly favored the Yankees; his description showed the harsh, violent, and meddlesome parts of their Puritan cultural heritage along with the elements we still cherish (for much more detail see Fischer's \\"Albion's Seed\\").  The key difference is that Yankees changed with the times.  Nor did I take the epilogue as an unwelcome interjection of personal opinion.  I read it as unflinching commentary that grappled with unpleasant realities and made some educated extrapolations regarding possible futures for the U.S. and North America.  Woodard is not the first to speculate along these lines of fracture, as he notes.  And I have made the same comments on \\"the Baptist equivalent of sharia law\\" since the conservative coup of the Southern Baptist Convention in the mid-1990s.  The Deep South has been a reluctant participant in the U.S. federation and has routinely made threats to withdraw since the Articles of Confederation days; in the 2010 mid-term election we again heard southern politicians talk of secession.  That would be either puzzling or shocking without this deep background.  Can a nation-state cobbled together from Dutch, Spanish, French, and multiple waves of incompatible English colonists, along with unwilling Indians and Africans, really hold together for another 200 years?  Maybe a mutual divorce based on irreconcilable differences would eventually result in more compatible second marriages for all or even decisions that they prefer to go it alone.<br /><br />And really lastly - I've enjoyed and learned nearly as much from the reviewers and commenters here as from the book.egonians, Washingtonians, and my in-laws in Evanston, Illinois are so similar to New England Yankees, while my prospective in-laws in northern Virginia were deeply interested in our \\"bloodlines\\".<br /><br />Appalachia and the Deep South were of particular interest to me, but the story of the founding and migrations of El Norte, New England, New Netherland, New France, the Midlands, Tidewater, the Far West, the Left Coast, and more recently the founding of the Canadian First Nation are completely fascinating and illuminating, and leave me embarrassed at how much is new to me.  (Woodard could've made it an even dozen by including New Sweden, a Swedish colony along the Delaware River in parts of Delaware, New Jersey, and Pennsylvania from 1638 to 1655!  I guess it didn't leave enough of a cultural mark.)<br /><br />Lastly, I did not think Woodard unfairly favored the Yankees; his description showed the harsh, violent, and meddlesome parts of their Puritan cultural heritage along with the elements we still cherish (for much more detail see Fischer's \\"Albion's Seed\\").  The key difference is that Yankees changed with the times.  Nor did I take the epilogue as an unwelcome interjection of personal opinion.  I read it as unflinching commentary that grappled with unpleasant realities and made some educated extrapolations regarding possible futures for the U.S. and North America.  Woodard is not the first to speculate along these lines of fracture, as he notes.  And I have made the same comments on \\"the Baptist equivalent of sharia law\\" since the conservative coup of the Southern Baptist Convention in the mid-1990s.  The Deep South has been a reluctant participant in the U.S. federation and has routinely made threats to withdraw since the Articles of Confederation days; in the 2010 mid-term election we again heard southern politicians talk of secession.  That would be either puzzling or shocking without this deep background.  Can a nation-state cobbled together from Dutch, Spanish, French, and multiple waves of incompatible English colonists, along with unwilling Indians and Africans, really hold together for another 200 years?  Maybe a mutual divorce based on irreconcilable differences would eventually result in more compatible second marriages for all or even decisions that they prefer to go it alone.<br /><br />And really lastly - I've enjoyed and learned nearly as much from the reviewers and commenters here as from the book.	2012-05-03
US	12966767	R3JPZHA2B49CMY	193260393X	581334918	A Caregiver's Guide to Lewy Body Dementia	Books	2	1	4	N	N	Disappointed and not worth the money	I was overall, very disappointed with this book, after reading the glowing reviews. It left me with many questions that I had to look elsewhere to answer. I was surprised, because this is a lengthy book. However, it seems to be padded with personal stories. The resources section is also lacking with recommendations for further reading (which would have been helpful, considering the amount of questions I had). It just wasn't worth the money.	2012-05-03
US	51692331	R3LL9EDADL0Y82	1849902089	578790093	101 Slow Cooker Favourites: Triple-tested Recipes (Good Food 101)	Books	4	2	2	N	N	Little gem	Slow cooking has always been a popular method and in recent times it seems to have came back in vogue. The idea of spending a short time on preparation, putting it all into one pot, leaving it on a low heat or delayed setting and coming back home in the evening to a ready warm dish is very enticing.<br />This book, part of a very broad series, provides 101 different tried and tested recipes that will please a wide range of tastes.  There is a lot more to slow cooking than a variation on a stew, that is to be sure and through this book you cannot fail but find a few more favoured recipes<br />Many people, this reviewer included, have thought that slow cooking was mostly for the evening meal, but there are even many recipes for breakfast so you have no excuse for not tucking into something warm and wholesome before you make a rush to school or work.<br />Once you have run through the range of enticing breakfasts, you can look at various meat dishes, seafood, vegetables and vegetarian dishes. Sweets, jams and chutneys can even be prepared in a slow cooker to boot.<br />In many ways you might find that your slow cooker gets used rather a lot as you could first set your cooker to make your breakfast and, if there is time, then prepare the evening meal so it can slow cook during the day. Or, if you are super efficient, pre-prepare as much as you can for both dishes the night before and then do the small bits you have to at the last minute.<br />As in common with each BBC GoodFood book, layout and presentation is simple and to the point. The recipe, introduction, ingredients and methodology appear on one side and on the facing page is a full colour picture of the dish. Internal signposting is excellent and a great index aids the book if you really wish to dive in at a particular tangent or ingredient.<br />Every book in this series has so far been a little gem and this one is no exception.  Now the only problem might be what slow cooker to buy so that one may try out properly what one might have been missing!rly what one might have been missing!	2012-05-03
US	16974440	R3ANZB3306SEBI	0060155477	520372009	The Intelligent Investor: A Book of Practical Counsel	Books	5	0	0	N	Y	beginning	A Stocks are not the mystery many think they are. This book has great information that will help a person to start an investment strategy.	2012-05-02
US	17825208	R115BIYZKG5IEW	0062107798	408065990	Masque of the Red Death	Books	3	1	1	N	N	A book worthy of Poe's inspiration!	Rating: 3.5 creepy yet gorgeous stars out of 5!<br /><br />Dark. Dangerous. Lyrical. Tragic. Poe would be so proud of this book!<br /><br />Set in a plagued city with danger around every corner, Masque of the Red Death is one of the most chilling yet captivating dystopians I've ever read. There's death wherever you turn; corpse collectors roam the dangerous streets. And everyone has to wear a porcelain mask outside to protect them from the plague, but only the rich can afford them.<br /><br />Araby is such a heartbroken and heartbreaking character. With the guilt of her twin brother's death hanging over her, she refuses to let herself to be happy, to experience anything he won't. While my heart goes out to Araby for what she goes through, this makes is a little harder to connect with her. I had the same problem with most of the other characters. We only skimmed the surface when I felt like there was so much more beneath their masks.<br /><br />The romance was twisted yet incredibly sweet -- just like the two boys. There are secrets, sacrifices, and huge surprises you won't expect. Bethany Griffin knows how to write suspense! And even though I wish there was more of a punch to that build-up, it still left me craving to know how anything could possibly work out in this bleak world.<br /><br />Deliciously dark and hauntingly beautiful, Masque of the Red Death sits up there with Kelly Creagh's Nevermore on my list of coolest Poe-inspired books! It wasn't as mind-blowing as I'd hoped, but it still stuck with me and I can't wait to read the next. :)<br /><br />BUY or BORROW?: Edgar Allan Poe fans, get ready to empty your wallets! Don't let the rating fool you -- this book is definitely worth the read! Am I the only one hoping this will be turned into a movie? x)	2012-05-02
US	12060110	R27FMVQZQNZ6ES	1461164591	682792891	Castles: A Fictional Memoir of a Girl with Scissors	Books	5	1	1	N	Y	Wretlind makes reading this difficult story a joy	Often, you can tell on the first page whether a writer knows what he or she is doing. There's a flow, a grace to the way these writers construct their sentences that makes reading a joy.<br /><br />Ben Wretlind is one of those writers, although his story is anything but joyful. Castles: A Fictional Memoir of a Girl with Scissors, fits into the \\"magic realism\\" category, although I did not know that when I started reading the book.<br /><br />The story begins with Maggie at age six, living in a trailer on the edge of the desert, somewhere in the US, in fear of dust storms and her drunken, abusive mother. The only light in her life comes from her Grandma, who protects her from her mother's worst and advises the young girl to listen to the voices in the wind. When Grandma dies, Maggie is literally on her own.<br /><br />Maggie learns quickly to stay out of her mother's way, not to engage with her mother's boyfriends and how to \\"clean up her messes.\\" That's the central theme of the novel.<br /><br />This novel is one of those where you can take the possibly magical elements and view them as only symbolism, and as a childish or psychologically damaged mind's interpretation of strange events. For example, there's the old school bus on the edge of the desert, just outside the trailer park. It's irresistible forbidden adventure to children, whose parents tell them not to go inside for their own good. Of course, the kids can't resist it. It represents forbidden adventure, the dangerous wild beyond the fences, the untameable forces of nature that erode anything made by humans.<br /><br />And it's also a portal to the unknown and to the underworld. You can take it literally or as just the way that Maggie sees it. Beyond the bus is the desert. It periodically sends dust storms that smash through windows and clean up messes.<br /><br />As I said, this is not a joyful book. Maggie is abused by her mother and others, she's raped by her mother's boyfriend, her boyfriend disappears,presumably murdered, her dog is butchered and she takes a series of abusive boyfriends, herself.<br /><br />On the surface, it's a story of a girl in a very hard life, learning how to cope with pain and terror -- how to \\"clean up her mess.\\" And she also learns how to integrate the unknown terrors of the world beyond the abandoned . Maggie learns also to listen to the wind, finally. And within the wind and the dust storms, she discovers ... well, I don't want to spoil it. Let's just say that within the storms, she finds the agents of just retribution and the strength to clean up her mess and take control of her own life.<br /><br />And yet, you can also read this as the warped interpretation of a woman forced through years of abuse to do ... again, I don't want to spoil it.<br /><br />There's a lot to like in this book. It reminds me of Palahniuk in his darker moments. Wretlind is not afraid to put his readers and his characters through horrible situations, and to describe them clearly, without pretense and without squeamishness. But if you're squeamish, you might have trouble in some parts.<br /><br />Wretlind writes with that fluid, clear, spare style that the big publishing houses all say they demand (and then publish crap that does not adhere to it). So, even though the situation was horrible, Wretlind tells the story very, very well.<br /><br />5 stars<br /><br />Highly recommended	2012-05-02
US	33011006	R3367UPK2VDQRL	0983713006	904969324	The Commission: Qi Saga Book One	Books	5	0	0	N	N	One of My Favorite Sci-Fi Books!	As one of the best science fiction novels today, The Commission Qi Saga (book 1) delivers a well-thought-of storyline and concept. Its background is interestingly set billions of light years into the future so one can imagine how advanced the technology is, as well as the new attitude of humanity.<br /><br />No matter how advanced the new world order is, however, the problems faced by the people of the new times are still the same things that affect today's mankind. The dark energy that surrounds the Qi universe threatens to wreck havoc to the system, and this results in massive poverty and war just like in the real world.<br /><br />The novel mainly revolves around a set of ancient equations, which somehow predicts the possible destination of mankind and their method of existence. While the so-called \\"Commission\\" aims to destroy the peace and order of the new dimension, the \\"Brotherhood\\" has been tasked to fight and protect the rights of the people. And through all of these, the team of Pandora merely hopes to profit from the war and dilemma that engulfs the system.<br /><br />As a reader, I was affected that the fate of the Qi universe seems uncertain. The author was able to give a vivid description of how things are going on in this universe, and the way its impending destruction was described can really be quite disturbing and alarming. It's almost as if my own personal safety is also on the line as with the people of those times.<br /><br />Fortunately, there's hope in all these chaos, as there exists a black mysterious pearl that can turn the dark fate of the universe into something more encouraging and worth looking forward to. And personally, in spite of all the negative forces that prevail in this future world, I still want it saved and reconstructed to fit the existence of human life.<br /><br />Overall, the book is a space adventure saga as it deals with modern technology and existence of futuristic methods. There are suspense, thriller and horror aspectstoo, as the battle of good versus evil happens in this universe too. In spite of the twists and mysteries, however, there are also romantic moments to keep the heart in focus amidst all the wars and confusion.<br /><br />The situation in the Qi universe can be compared to the present situation of mankind and the problems that we are facing today. As such, it raises the question of man's duty and purpose of existence. Moreover, it makes us look into the future with anticipation and caution as our actions will definitely have an impact to future generations.<br /><br />The characters in the book are all realistic, and readers will find it easy to relate and identify with them. Ara, who possesses the black pearl, is the heroine; and she serves as a great inspiration. As the pearl is capable of saving or destroying the universe, it gives readers the opportunity to dwell on the idea on whether it is indeed worth saving or not.<br /><br />El, the other main character of the story, has somewhat lost his faith in the futuristic universe; and we can also relate to his sentiments as we are also seeing the same disheartening problems in our present world.<br /><br />This book is truly a great sci-fi novel, and it is both entertaining and thought-provoking. Just when you think you got it all figured out, the characters behave differently to add more twists and turns to the story. And for that, I commend the author, S. Dawn Nelson. I am a fan of science fiction, and this is one of my favorite books to date.	2012-05-02
US	44708857	R1DI6TNC286LZS	1617521175	461003302	Mother Earth:  Return to the Womb	Books	5	1	1	N	N	Loved This Book!	This was a really exciting book!  I couldn't put it down once I started reading it and I found myself wanting to be able to read faster to see what Riley would be facing next.  Riley is the type of man that you'd want on your side when it all hits the fan.  I hope there's a sequel to this one!!	2012-05-02
US	51018166	R2V7BI85YB044Y	B005OHSARE	359898580	Incendiary: A Novel (Book Club Readers Edition)	Books	5	1	2	N	N	One of the best books on terrorism ever written	\\"Incendiary\\" is one of the best books I've read - ever. I also read Cleave's \\"Little Bee\\", as engaging a book as you want to pick up. However, this is different, both in style and content. Told through the voice of a lower class woman in London who is writing a letter to Osama Bin Laden after her husband and son were killed (along with hundreds of others) in an al-Qaeda suicide bomb attack at a soccer match. At the very moment of the explosion, the woman is not only having sex on her living room sofa with a local reporter she'd only recently met, but was also watching the match on TV and saw the explosion happen.<br /><br />Her successes and failures at dealing with that tragedy are visceral and real. You are inside her head always, and can easily sympathize with her reactions to situations. Cleave's ability to speak as a woman is extraordinary and makes even the male reader understand her reactions. Of course, she not only has to deal with the death of her two family members, but also with severe living restrictions put in place by the British and London governments following the attack. Just as the specter of 9-11 in America changed how we live in many ways, terrorism in London has had a similar, but perhaps more drastic affect on life there.<br /><br />It's truly a remarkable book, and I strongly encourage you to get it today. You won't be disappointed.	2012-05-02
US	24273232	R3U0B0IDDYKFCT	1579107877	280132301	The Cosmological Argument from Plato to Leibniz: (Library of Philosophy and Religion)	Books	5	16	18	N	N	A fantastic overview of the history of the cosmological argument and its philosophical implications.	This books is great in multiple ways.  First of all, it presents all of the versions of the argument spoken about in the text in a way that will deepen one's understanding of the cosmological arguments that have been given by the great thinkers through history.  Second, it will spark one's interest in researching the topic even further.  Third, it is a great companion book to any philosophy of religion course that takes a look at the cosmological argument.  As a student of philosophy, I give it two thumbs up.	2012-05-02
US	43975143	RAGM1TYSOFSFO	0983812012	695117419	Sweet and Savory Cookbook	Books	5	0	0	N	N	YUM YUM	Gwen's recipes are fantastic and delicious.  This lady knows her way around the kitchen.  If I keep cooking one day I'll be worthy of Gwen!!  Her recipes are proven winners.  Enjoy the rewards of your efforts.	2012-05-02
